	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	machine_duration_s	error	compute_weakest	compute_strongest	compute_gini	activations_weakest	activations_strongest	activations_gini	reward_weakest	reward_strongest	reward_gini	efficiency_weakest	efficiency_strongest	efficiency_gini	activations_compute_gini_delta	reward_activations_gini_delta
292	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	300.0	9.375	1000000	17942|36283|54463|72913|91452|109042|127289|144585|163712|182319	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			15984.|32712.|49167.|66144.|83122.|99574.|116673.|132764.|151178.|169227.	88.079793761		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017942	0.182319	0.3002724	0.017439405593833363	0.18463577893065808	0.30489206749259445	0.9719878271002877	1.0127072819105967	0.006573236931078506	0.00027239999999989495	0.004619667492594459
293	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	300.0	9.375	1000000	17942|36283|54463|72913|91452|109042|127289|144585|163712|182319	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			14777.5625|30234.84375|45437.78125|61131.78125|76794.4375|92029.15625|107799.5625|122691.03125|139705.4375|156387.375	88.758101014		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017942	0.182319	0.3002724	0.01744717233071992	0.18463921109952472	0.3048784431113643	0.972420707319135	1.0127261069856939	0.006516898244583772	0.00027239999999989495	0.004606043111364311
294	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	300.0	9.375	1000000	17942|36283|54463|72913|91452|109042|127289|144585|163712|182319	block	1 per confirmed block			547.|1123.|1648.|2294.|2800.|3363.|3983.|4504.|5058.|5747.	89.288412368		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017942	0.182319	0.3002724	0.017607107219879615	0.18498728554414653	0.3033926674606496	0.9813347018102561	1.0146352576755386	0.0072841853230881425	0.00027239999999989495	0.003120267460649584
295	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	120.0	3.75	1000000	18212|36443|54168|72669|90998|109748|127593|145052|163288|181829	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17883.|35801.|53226.|71492.|89531.|108051.|125652.|143067.|161102.|179539.	93.877966088		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018212	0.181829	0.299841	0.018148991621200313	0.18220946187321382	0.3006275980774227	0.9965402822974035	1.0020924158039357	0.001025778390924308	-0.00015900000000007575	0.0007865980774226511
296	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	120.0	3.75	1000000	18212|36443|54168|72669|90998|109748|127593|145052|163288|181829	discount	1 per confirmed pow solution			14834.4375|29700.8125|44151.09375|59347.28125|74346.53125|89756.5|104391.84375|118888.3125|133934.84375|149272.34375	94.982244609		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018212	0.181829	0.299841	0.018121185672543193	0.1823454281208467	0.300969569057345	0.9950134895971444	1.0028401856736093	0.0014970789288435544	-0.00015900000000007575	0.0011285690573449858
297	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	120.0	3.75	1000000	18212|36443|54168|72669|90998|109748|127593|145052|163288|181829	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			14063.|28374.|42670.|57852.|73098.|89144.|104390.|119699.|136076.|153258.	95.942065106		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018212	0.181829	0.299841	0.017178826909545773	0.1872141544836213	0.31118975256039394	0.9432696524020302	1.0296165874729626	0.01588679426733992	-0.00015900000000007575	0.011348752560393915
298	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	120.0	3.75	1000000	18212|36443|54168|72669|90998|109748|127593|145052|163288|181829	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			11737.1875|23679.96875|35604.78125|48287.8125|61034.71875|74423.53125|87156.125|99938.59375|113640.59375|127949.625	96.873510964		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018212	0.181829	0.299841	0.017173366088575778	0.18721058609832955	0.3112575875057966	0.9429698049953755	1.0295969625215426	0.015996616417181662	-0.00015900000000007575	0.01141658750579655
299	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	120.0	3.75	1000000	18212|36443|54168|72669|90998|109748|127593|145052|163288|181829	block	1 per confirmed block			536.|1037.|1648.|2246.|2781.|3323.|3931.|4556.|5034.|5700.	97.641744395		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018212	0.181829	0.299841	0.017407118732138217	0.18511301636788777	0.30719667446089893	0.955804894143324	1.0180610153929668	0.014653287550887918	-0.00015900000000007575	0.007355674460898909
300	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	600.0	18.75	1000000	18140|36381|54427|72608|91365|109425|127593|144891|163218|181952	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			18073.|36255.|54226.|72381.|91092.|109089.|127189.|144485.|162794.|181472.	92.013066594		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01814	0.181952	0.29975019999999997	0.01812636401566211	0.1820078310546248	0.29989087874703124	0.9992482919328616	1.000306844962544	0.00021209557669093097	-0.00024980000000013325	0.00014067874703127536
301	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	600.0	18.75	1000000	18140|36381|54427|72608|91365|109425|127593|144891|163218|181952	discount	1 per confirmed pow solution			17334.84375|34762.75|52012.625|69427.46875|87367.09375|104636.21875|122023.28125|138599.875|156199.90625|174116.9375	92.907861004		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01814	0.181952	0.29975019999999997	0.01812356309220988	0.18203909696062964	0.29996327684501833	0.999093886009365	1.000478680974266	0.00029046390138095406	-0.00024980000000013325	0.00021307684501836732
302	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	600.0	18.75	1000000	18140|36381|54427|72608|91365|109425|127593|144891|163218|181952	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			17130.|34478.|51637.|69045.|87070.|104480.|121958.|138786.|156842.|175055.	93.588442302		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01814	0.181952	0.29975019999999997	0.01790939914122706	0.18301984043593128	0.30212487231842555	0.9872877145108633	1.0058688029586444	0.00330139059715935	-0.00024980000000013325	0.002374672318425586
303	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	600.0	18.75	1000000	18140|36381|54427|72608|91365|109425|127593|144891|163218|181952	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16457.1875|33110.28125|49603.1875|66319.34375|83624.03125|100348.59375|117152.|133291.40625|150659.3125|168140.0625	94.304873442		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01814	0.181952	0.29975019999999997	0.017913454506788475	0.1830184750804061	0.3021265249847331	0.9875112738031133	1.0058612990261504	0.003290583893709741	-0.00024980000000013325	0.0023763249847331136
304	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	32	George's protocol with k=32	600.0	18.75	1000000	18140|36381|54427|72608|91365|109425|127593|144891|163218|181952	block	1 per confirmed block			570.|1122.|1681.|2231.|2768.|3343.|4018.|4432.|5190.|5803.	94.829245927		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01814	0.181952	0.29975019999999997	0.018293857115347582	0.1862443032287053	0.30574491302394247	1.0084816491371325	1.0235903052931834	0.009580745565313603	-0.00024980000000013325	0.0059947130239424995
305	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	300.0	2.34375	1000000	18138|36346|54470|73156|90756|109174|128100|145106|162798|181956	constant	1 per confirmed pow solution			18011.|36087.|54090.|72746.|90220.|108479.|127339.|144292.|161839.|180945.	73.42841716		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018138	0.181956	0.2995956000000001	0.018118843355652847	0.1820284332346124	0.29975594739891837	0.9989438392134108	1.0003980810449362	0.0003240332588769517	-0.00040440000000002696	0.00016034739891829242
306	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	300.0	2.34375	1000000	18138|36346|54470|73156|90756|109174|128100|145106|162798|181956	block	1 per confirmed block			151.|264.|413.|568.|709.|837.|965.|1113.|1278.|1468.	75.224124148		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018138	0.181956	0.2995956000000001	0.01944372907545712	0.18902910121040434	0.30607777491630184	1.0719885916560326	1.0388725912330692	0.019562176634304422	-0.00040440000000002696	0.006482174916301764
307	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	120.0	0.9375	1000000	18056|36415|54499|72970|91078|108947|127691|145179|164003|181162	constant	1 per confirmed pow solution			17722.|35815.|53633.|71875.|89730.|107394.|125882.|143117.|161825.|178735.	80.415603314		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018056	0.181162	0.29965020000000003	0.017978590442799636	0.18132283956629008	0.30011240423321645	0.9957128069782697	1.0008878217633395	0.0008130924886379382	-0.0003498000000000667	0.00046220423321641224
308	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	120.0	0.9375	1000000	18056|36415|54499|72970|91078|108947|127691|145179|164003|181162	block	1 per confirmed block			105.|263.|411.|551.|670.|864.|1038.|1122.|1318.|1359.	82.224638923		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018056	0.181162	0.29965020000000003	0.013634592910011687	0.17647058823529413	0.3101025840799896	0.7551280964782725	0.974103775821056	0.04021205030953317	-0.0003498000000000667	0.010452384079989552
309	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	600.0	4.6875	1000000	18148|36078|54632|73142|91185|109024|127594|145264|163313|181620	constant	1 per confirmed pow solution			18088.|35959.|54472.|72912.|90891.|108687.|127195.|144859.|162828.|181101.	84.200090167		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018148	0.18162	0.2996248	0.018142572859160353	0.1816473953652587	0.29967943574271405	0.9997009510227216	1.0001508389233493	9.816947308795603e-05	-0.0003752000000000755	5.463574271402649e-05
310	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	600.0	4.6875	1000000	18148|36078|54632|73142|91185|109024|127594|145264|163313|181620	block	1 per confirmed block			128.|290.|426.|549.|694.|814.|993.|1112.|1310.|1473.	85.539035117		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018148	0.18162	0.2996248	0.01643343176274233	0.1891128514571832	0.30975735010912825	0.9055230197675957	1.0412556516748332	0.021784686823937034	-0.0003752000000000755	0.010132550109128224
311	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	60.0	0.46875	1000000	18245|36067|54782|72615|91488|109296|127417|145004|163566|181520	constant	1 per confirmed pow solution			17602.|34915.|53026.|70284.|88698.|105998.|123754.|141032.|159223.|176860.	87.49413135		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018245	0.18152	0.29952919999999994	0.018120388061668203	0.1820686190538938	0.3007249390565292	0.9931700773728803	1.0030223614692255	0.0016308229317709133	-0.00047080000000016	0.0011957390565292547
312	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	60.0	0.46875	1000000	18245|36067|54782|72615|91488|109296|127417|145004|163566|181520	block	1 per confirmed block			108.|237.|381.|485.|661.|808.|948.|1157.|1317.|1487.	88.805608618		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018245	0.18152	0.29952919999999994	0.014231123995256292	0.1959414942680195	0.3345236526551587	0.7800013151688842	1.0794485140371282	0.053782368111936533	-0.00047080000000016	0.03499445265515877
313	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	30.0	0.234375	1000000	18155|36101|54258|72865|91082|109097|127737|144822|163489|182394	constant	1 per confirmed pow solution			16877.|33580.|50494.|67974.|85269.|102351.|120175.|136590.|154563.|173311.	91.098286843		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018155	0.182394	0.30053179999999996	0.017931669046647628	0.18414146436828505	0.3037612199102407	0.9876986530789108	1.009580711910946	0.004056761450867978	0.0005317999999998602	0.0032294199102407273
314	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	bk	128	Bₖ with k=128	30.0	0.234375	1000000	18155|36101|54258|72865|91082|109097|127737|144822|163489|182394	block	1 per confirmed block			92.|188.|285.|380.|578.|734.|940.|1152.|1356.|1648.	92.310858434		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018155	0.182394	0.30053179999999996	0.012511899904800762	0.22412620699034408	0.38557051543587645	0.6891710220215236	1.2288025208633182	0.11693511164803018	0.0005317999999998602	0.08503871543587649
315	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	30.0	0.46875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16440.|33277.|50320.|67335.|84674.|101608.|118882.|135932.|154279.|173445.	126.740736026		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.01756050041017227	0.18526648379819524	0.3054602047443259	0.9762884533369807	1.0157320778203327	0.006753874425218731	0.00022759999999982794	0.005232604744325964
316	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	30.0	0.46875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	discount	1 per confirmed pow solution			7463.6875|15122.8125|22857.875|30611.59375|38544.90625|46252.78125|54179.9375|61972.796875|70423.625|79254.984375	127.81113087		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017492265957322145	0.18574588836026576	0.3063653221931871	0.9724949106200115	1.0183604355349363	0.007906599406399864	0.00022759999999982794	0.006137722193187145
317	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	30.0	0.46875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			4347.|9568.|15924.|23597.|32202.|42169.|53573.|66368.|80604.|98333.	128.484083864		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.010187843491099993	0.2304580662549656	0.39730503767416236	0.5664003719964414	1.2634970216339392	0.1441792441500937	0.00022759999999982794	0.09707743767416244
318	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	30.0	0.46875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			1987.171875|4385.171875|7288.0625|10798.28125|14766.921875|19327.5625|24586.890625|30460.96875|37035.96875|45196.296875	129.162455276		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.010147262527415896	0.23078964402998692	0.39790409269491084	0.5641442445886417	1.2653149121421237	0.14504421426396455	0.00022759999999982794	0.09767649269491091
319	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	30.0	0.46875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	block	1 per confirmed block			186.|369.|613.|884.|1176.|1484.|1830.|2230.|2618.|3238.	129.762172743		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.012715340442986054	0.22135630298058517	0.37217664752529395	0.7069183545330547	1.2135961829448136	0.10166191982780665	0.00022759999999982794	0.07194904752529402
320	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	60.0	0.9375	1000000	18008|36175|54557|72930|91431|109115|127119|144703|163629|182333	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17264.|34707.|52571.|70308.|88391.|105624.|123293.|140550.|159205.|177751.	148.410335701		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018008	0.182333	0.3002084	0.017804105339581544	0.18331195135634612	0.30236783050623717	0.988677551065168	1.0053690300513134	0.0030797921433112557	0.00020839999999988645	0.002159430506237181
321	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	60.0	0.9375	1000000	18008|36175|54557|72930|91431|109115|127119|144703|163629|182333	discount	1 per confirmed pow solution			10007.015625|20118.15625|30477.78125|40772.984375|51292.609375|61302.453125|71591.375|81646.828125|92513.8125|103363.984375	149.43890304		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018008	0.182333	0.3002084	0.017771704239309377	0.18356663246532062	0.3028470844647453	0.986878289610694	1.0067658211367148	0.0036831175954814715	0.00020839999999988645	0.0026386844647453
322	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	60.0	0.9375	1000000	18008|36175|54557|72930|91431|109115|127119|144703|163629|182333	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			7695.|16257.|25643.|36110.|47158.|58647.|71548.|84856.|99429.|115744.	150.104680908		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018008	0.182333	0.3002084	0.013665739042101843	0.20555260554763297	0.3495930469003902	0.7588704488061885	1.1273472467827161	0.07153466171765442	0.00020839999999988645	0.04938464690039024
323	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	60.0	0.9375	1000000	18008|36175|54557|72930|91431|109115|127119|144703|163629|182333	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			4492.265625|9485.71875|14966.703125|21059.03125|27549.|34238.84375|41782.421875|49558.21875|58065.84375|67620.34375	150.763025406		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018008	0.182333	0.3002084	0.013661844206649596	0.20564647744145623	0.3497466092723961	0.7586541651848954	1.1278620844359288	0.071731041439095	0.00020839999999988645	0.049538209272396105
324	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	60.0	0.9375	1000000	18008|36175|54557|72930|91431|109115|127119|144703|163629|182333	block	1 per confirmed block			209.|410.|698.|1037.|1323.|1651.|1930.|2137.|2693.|3063.	151.353618579		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018008	0.182333	0.3002084	0.013794469011946406	0.2021648736057026	0.3423470397993532	0.7660189366918262	1.108767330136084	0.06873505495755929	0.00020839999999988645	0.04213863979935323
325	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	120.0	1.875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17625.|35572.|53610.|71721.|89883.|107386.|125211.|142788.|161376.|180108.	155.637802861		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017888316011692107	0.18279879831114	0.30111623091912965	0.9945135938006398	1.0022028778496357	0.0012851098144591934	0.00022759999999982794	0.0008886309191297181
326	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	120.0	1.875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	discount	1 per confirmed pow solution			12563.21875|25370.53125|38223.53125|51140.25|64131.453125|76604.078125|89378.765625|101966.21875|115199.203125|128672.75	156.55114161		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.017864512975471026	0.18296871667259154	0.30141316654816924	0.9931902471491092	1.0031344631358605	0.0016672803428120755	0.00022759999999982794	0.0011855665481693145
327	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	120.0	1.875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			11069.|22952.|35140.|48092.|61595.|75173.|89559.|104074.|119617.|135979.	157.184187861		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.015739779594738712	0.19335798080341274	0.3247058656238892	0.8750641905119649	1.0600940848994924	0.0349124309872035	0.00022759999999982794	0.024478265623889273
328	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	120.0	1.875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			7930.640625|16448.390625|25178.328125|34458.|44150.140625|53859.078125|64184.28125|74619.9375|85699.|97488.765625	157.79864336		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.015734880984193848	0.19342373421508346	0.32476575980576033	0.8747918487904514	1.0604545810242683	0.034987910928392256	0.00022759999999982794	0.024538159805760407
329	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	120.0	1.875	1000000	17987|36200|54606|72951|91324|109073|127148|144761|163553|182397	block	1 per confirmed block			258.|491.|794.|1076.|1383.|1640.|1956.|2290.|2589.|2918.	158.325921032		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017987	0.182397	0.30022759999999993	0.01675868788567717	0.1895420591101007	0.3183046443650535	0.9317111183453143	1.039173117486037	0.027070740811429742	0.00022759999999982794	0.018077044365053585
330	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	600.0	9.375	1000000	17928|36292|54451|72899|91494|109029|127313|144582|163710|182302	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17849.|36191.|54240.|72666.|91188.|108708.|126951.|144195.|163222.|181846.	174.992136504		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017928	0.182302	0.3002724	0.017901702612491174	0.18238293536170486	0.3004184318634058	0.9985331666940638	1.0004439631035582	0.00029530903919590287	0.00027239999999989495	0.00014603186340578223
331	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	600.0	9.375	1000000	17928|36292|54451|72899|91494|109029|127313|144582|163710|182302	discount	1 per confirmed pow solution			16398.0625|33263.390625|49846.65625|66786.453125|83805.265625|99922.953125|116689.203125|132562.859375|150062.59375|167195.5625	175.619303505		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017928	0.182302	0.3002724	0.01789140434659745	0.18242175950020348	0.3004996955919754	0.9979587431167698	1.0006569291626175	0.0004027224865877422	0.00027239999999989495	0.00022729559197542937
332	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	600.0	9.375	1000000	17928|36292|54451|72899|91494|109029|127313|144582|163710|182302	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			15958.|32710.|49154.|66118.|83125.|99543.|116610.|132870.|151233.|169212.	176.148711059		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017928	0.182302	0.3002724	0.017411266151900695	0.18462183031052892	0.30499949265329235	0.9711772730868304	1.0127252049375703	0.006727087821375005	0.00027239999999989495	0.004727092653292353
